date,adj close,close,high,low,open,volume,sp500_close,gold_close,dxy_close,fng_score,hash_rate,google_trends_score,btc_return,btc_log_return,sp500_return,gold_return,dxy_return,btc_vol_7d,btc_vol_14d,target_return,target_direction
2021-07-22,32313.10546875,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,4367.47998046875,1805.0,92.81999969482422,21.0,103989257.2192314,34.0,0.006303573302191001,0.006283788882169604,0.0020166699583279435,0.0011647765031341795,0.0007547136908272467,0.03693175210562526,0.030074626128902954,0.26479810883621013,1
2021-07-23,33581.55078125,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,4411.7900390625,1801.4000244140625,92.91000366210938,23.0,91755226.95814537,34.0,0.03925482537500802,0.038503942271904575,0.010145452020822843,-0.0019944463079986097,0.0009696613615715055,0.038587670848897186,0.03103918101532662,0.2750006775716345,1
2021-07-24,34292.4453125,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,4411.7900390625,1801.4000244140625,92.91000366210938,22.0,104668925.56706952,34.0,0.021169199000986128,0.020948244356669858,0.0,0.0,0.0,0.03865867096961427,0.03143353480710219,0.29928911091705923,1
2021-07-25,35350.1875,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,4411.7900390625,1801.4000244140625,92.91000366210938,27.0,103989257.2192314,39.0,0.030844758309330533,0.030378619797658737,0.0,0.0,0.0,0.03917036868657118,0.031973654215043744,0.2389783558432328,1
2021-07-26,37337.53515625,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,4422.2998046875,1798.699951171875,92.6500015258789,26.0,101950252.17571706,39.0,0.05621887171744144,0.05469542869161192,0.0023821998626283314,-0.0014988748782024386,-0.002798429942765135,0.03552226628997744,0.03329706731532862,0.2417906578385587,1
2021-07-27,39406.94140625,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,4401.4599609375,1799.5,92.43000030517578,32.0,115543619.13247934,39.0,0.055424286615063156,0.0539428534880362,-0.0047124448070912095,0.0004447928225070896,-0.0023745409290865105,0.024009540580310646,0.03476163785322917,0.15677669017900864,1
2021-07-28,39995.90625,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,4400.64013671875,1799.5,92.31999969482422,50.0,106707930.61058386,39.0,0.014945713184850051,0.01483512651645551,-0.0001862618826539153,0.0,-0.001190096397147844,0.01939791915770476,0.034635461330686304,0.1399575855028914,1
2021-07-29,40008.421875,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,4419.14990234375,1831.199951171875,91.86000061035156,50.0,108746935.65409821,39.0,0.00031292265067750513,0.00031287370059631146,0.004206152980007483,0.01761597731140596,-0.004982659077049867,0.020803001582120596,0.032306389187939856,0.11047341985417924,1
2021-07-30,42235.546875,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,4395.259765625,1812.5999755859375,92.16999816894531,53.0,112824945.7411269,39.0,0.055666404612466414,0.0541722306526184,-0.0054060480514769305,-0.010157260857305284,0.0033746740315045987,0.022704304396694477,0.03273951657412212,0.13158994848459615,1
2021-07-31,41626.1953125,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,4395.259765625,1812.5999755859375,92.16999816894531,60.0,112465862.12588961,39.0,-0.014427457617713135,-0.014532545375150554,0.0,0.0,0.0,0.02903366813538041,0.03384587781262851,0.1314256553818931,1
2021-08-01,39974.89453125,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,4395.259765625,1812.5999755859375,92.16999816894531,60.0,110975800.79118258,33.0,-0.039669750474507826,-0.04047804375571393,0.0,0.0,0.0,0.0386838611147151,0.03742242134744265,0.176913771954331,1
2021-08-02,39201.9453125,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,4387.16015625,1818.0999755859375,92.05000305175781,48.0,103048957.87752669,33.0,-0.019335866368471732,-0.01952524946480863,-0.001842805614891363,0.00303431538898824,-0.0013018891132834387,0.03685505445965021,0.03640585343103261,0.17352554849697555,1
2021-08-03,38152.98046875,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,4423.14990234375,1810.0999755859375,92.08000183105469,48.0,121785132.03707698,33.0,-0.02675797936526192,-0.0271224912051319,0.0082034265474622,-0.00440019806799774,0.0003258965595036578,0.03181081999523153,0.03578985311208011,0.1714775313978072,1
2021-08-04,39747.50390625,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,4402.66015625,1810.5,92.2699966430664,42.0,98004603.29610927,33.0,0.041792893187100555,0.04094316463847637,-0.004632387901412294,0.0002209957568410914,0.0020633667271239275,0.03586168439489842,0.03239310881070647,0.12714467820846842,1
2021-08-05,40869.5546875,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,4429.10009765625,1805.0999755859375,92.23999786376953,50.0,115299533.28954034,33.0,0.02822946527400849,0.027838357371246687,0.006005446813494242,-0.0029826149760080467,-0.00032511954468705806,0.037463597640265564,0.032426659416095925,0.14308997203947094,1
2021-08-06,42816.5,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,4436.52001953125,1760.0,92.80000305175781,52.0,114578911.20648071,33.0,0.04763803587748594,0.04653814062641624,0.001675266241764728,-0.024984752199831983,0.006071175205526025,0.03568622535370323,0.03293460992378984,0.15234023755444737,1
2021-08-07,44555.80078125,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,4436.52001953125,1760.0,92.80000305175781,69.0,120343887.87095772,33.0,0.04062220829002827,0.03981881145877593,0.0,0.0,0.0,0.03736166167052676,0.03348420788278067,0.09762345934719319,1
2021-08-08,43798.1171875,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,4436.52001953125,1760.0,92.80000305175781,74.0,113858289.12342106,36.0,-0.017005273846830926,-0.017151523902089738,0.0,0.0,0.0,0.033035003274014214,0.034647302397066086,0.12611352978037194,1
2021-08-09,46365.40234375,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,4432.35009765625,1723.4000244140625,92.94999694824219,65.0,109534556.62506332,36.0,0.058616336068955555,0.056962712090068326,-0.0009399082741974318,-0.020795440673828103,0.0016163134865492257,0.03322112217985427,0.03486674033776753,0.0686017144889235,1
2021-08-10,45585.03125,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,4436.75,1728.800048828125,93.05999755859375,71.0,118902643.70483847,36.0,-0.016830892309838696,-0.01697414139260822,0.0009926793341701323,0.0031333551918095726,0.0011834385579680973,0.03077878734001928,0.03394092499699828,0.04653031662668883,1
2021-08-11,45593.63671875,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,4442.41015625,1750.4000244140625,92.91000366210938,70.0,105931446.20976518,36.0,0.00018877838873909702,0.0001887605723412682,0.0012757437876824707,0.012494201166051155,-0.001611797769389911,0.0312681080333927,0.03403748349215853,0.07385136580616924,1
2021-08-12,44428.2890625,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,4460.830078125,1749.0,93.04000091552734,70.0,108813934.5420037,36.0,-0.02555943636254754,-0.025891753544200504,0.004146380281677686,-0.0007998311211925291,0.0013991739134004977,0.03531572313288286,0.035279571423536625,0.0565839860266395,1
2021-08-13,47793.3203125,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,4468.0,1775.199951171875,92.5199966430664,70.0,108175319.62792763,36.0,0.07574073458615982,0.07300947971891747,0.001607306655808216,0.014979960647155455,-0.005589039846775834,0.041096886787522324,0.037688005503376525,0.026475408027239578,1
2021-08-14,47096.9453125,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,4468.0,1775.199951171875,92.5199966430664,76.0,126820808.5468918,36.0,-0.01457055076832292,-0.014677743757973101,0.0,0.0,0.0,0.04100069514844286,0.03769501755602793,0.03833490726989486,1
2021-08-15,47047.00390625,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,4468.0,1775.199951171875,92.5199966430664,71.0,140740165.58252627,32.0,-0.0010603958689597848,-0.0010609584864258955,0.0,0.0,0.0,0.03976176045548516,0.035146640524341,0.03789461553285345,1
2021-08-16,46004.484375,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,4479.7099609375,1786.9000244140625,92.62999725341797,72.0,124500915.70761941,32.0,-0.02215910567498447,-0.02240830692116523,0.002620850702215849,0.006590848109512271,0.0011889387628918335,0.03505977794708063,0.03534941692497219,0.02283473044577522,1
2021-08-17,44695.359375,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,4448.080078125,1785.0,93.12999725341797,72.0,133007189.45161822,32.0,-0.028456465011732934,-0.02886919903458737,-0.00706069881494753,-0.001063307621077203,0.005397819441061769,0.036212779253040756,0.035495514157308033,0.05529272299312393,1
2021-08-18,44801.1875,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,4400.27001953125,1781.5999755859375,93.13999938964844,73.0,104395177.76725851,32.0,0.002367765389513554,0.002364966650012081,-0.010748470745585936,-0.0019047755821078871,0.00010739972646245377,0.03624676730175701,0.034494889523218046,0.09030653135589328,1
2021-08-19,46717.578125,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,4405.7998046875,1780.199951171875,93.56999969482422,70.0,119087832.41598378,32.0,0.04277544261522093,0.04188585333234935,0.0012566922329095842,-0.0007858242216253197,0.004616709340708569,0.037990703686631704,0.03532366978037105,0.055870715820630856,1
2021-08-20,49339.17578125,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,4441.669921875,1781.0,93.5,70.0,123727618.0945286,32.0,0.056115872471717454,0.05459790698385328,0.008141567655737925,0.0004494151500220589,-0.0007480997654432109,0.03246390828655748,0.03608006614339246,0.013907796550804319,1
2021-08-21,48905.4921875,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,4441.669921875,1781.0,93.5,78.0,131460594.22543663,32.0,-0.008789842693618932,-0.008828701235467067,0.0,0.0,0.0,0.03195254503139245,0.03534456469034529,0.021247773328117114,1
2021-08-22,49321.65234375,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,4441.669921875,1781.0,93.5,76.0,126820808.5468918,33.0,0.00850947690403503,0.008473475397263706,0.0,0.0,0.0,0.031813140305314014,0.034649151521932306,0.049304062150062,1
2021-08-23,49546.1484375,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,4479.52978515625,1803.199951171875,92.95999908447266,79.0,152339629.77888831,33.0,0.004551674225862445,0.0045413466832814305,0.00852379036424833,0.012464879939289686,-0.005775410861254993,0.02920008422251426,0.031578237867150756,0.0623133546423813,1
2021-08-24,47706.1171875,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,4486.22998046875,1805.5999755859375,92.88999938964844,79.0,119087832.41598378,33.0,-0.037137725293038826,-0.03784489433094968,0.0014957363013194946,0.0013309807448158573,-0.0007530087727368739,0.03126690078700372,0.03309792140923174,-0.01876045115414482,0
2021-08-25,48960.7890625,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,4496.18994140625,1788.199951171875,92.83000183105469,73.0,130687447.2547367,33.0,0.02630002081428562,0.02596012195042943,0.002220118224179668,-0.009636699517796554,-0.000645899009451778,0.03162889757510643,0.033613415432655995,-0.058606049707187524,0
2021-08-26,46942.21875,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,4470.0,1792.199951171875,93.05999755859375,75.0,127844614.11993943,33.0,-0.04122830434622349,-0.0421022974523753,-0.005824918819612557,0.002236886315413855,0.0024776012388498803,0.03435152720192227,0.0349649870613621,-0.011733507483601802,0
2021-08-27,49058.66796875,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,4509.3701171875,1816.5999755859375,92.69000244140625,71.0,127844614.11993943,33.0,0.04508626296557394,0.04409943030226678,0.008807632480425154,0.013614565940651913,-0.003975877142641693,0.03155098583944538,0.030881727409039387,-0.08509725162450987,0
2021-08-28,48902.40234375,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,4509.3701171875,1816.5999755859375,92.69000244140625,78.0,123466373.91035247,33.0,-0.003185280633781984,-0.0031903644385737097,0.0,0.0,0.0,0.03137281904954182,0.03055121641828998,-0.07568023522617395,0
2021-08-29,48829.83203125,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,4509.3701171875,1816.5999755859375,92.69000244140625,72.0,136601094.53911337,27.0,-0.0014839825657210204,-0.0014850847584068098,0.0,0.0,0.0,0.03116973920959191,0.03055588501616364,-0.056657219263614556,0
2021-08-30,47054.984375,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,4528.7900390625,1809.0,92.6500015258789,73.0,118212485.65884812,27.0,-0.0363476092875793,-0.03702463994727715,0.004306570844779589,-0.004183626383395755,-0.0004315558795311425,0.033684433492635155,0.03167266151520274,-0.04445671768964432,0
2021-08-31,47166.6875,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,4522.68017578125,1815.0,92.62999725341797,73.0,126093318.03610466,27.0,0.0023738850726162664,0.002371071858731938,-0.0013491160395050494,0.0033167495854062867,-0.00021591227341044572,0.03096525601121006,0.03043397954774664,-0.0015730447998918429,0
2021-09-01,48847.02734375,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,4524.08984375,1813.0999755859375,92.44999694824219,71.0,119963781.7426829,27.0,0.03562556399047523,0.03500565378801719,0.0003116886257619189,-0.0010468454071970168,-0.0019432182933497577,0.03250834845812468,0.03155080522794135,-0.013730204763132137,0
2021-09-02,49327.72265625,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,4536.9501953125,1808.699951171875,92.2300033569336,74.0,130471558.24569161,27.0,0.009840830417728652,0.00979272478817146,0.002842638410522902,-0.002426796356136185,-0.0023795954415418707,0.026935049272185978,0.02983139418489638,-0.03130822178863191,0
2021-09-03,50025.375,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,4535.43017578125,1830.9000244140625,92.04000091552734,74.0,129595910.20377423,27.0,0.014143210068944922,0.014044128006187486,-0.0003350311257153127,0.012274049782443841,-0.002060093619111525,0.021765360593754658,0.026099233816712822,-0.05512913134084452,0
2021-09-04,49944.625,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,4535.43017578125,1830.9000244140625,92.04000091552734,72.0,135725446.49719596,27.0,-0.0016141808032423821,-0.0016154849967335088,0.0,0.0,0.0,0.021699004822221066,0.025955820592549646,-0.03336218299266436,0
2021-09-05,51753.41015625,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,4535.43017578125,1830.9000244140625,92.04000091552734,73.0,143606278.8744525,38.0,0.03621581213694158,0.035575435016673145,0.0,0.0,0.0,0.02479469836881192,0.027514798930071555,-0.0868192336057565,0
2021-09-06,52633.53515625,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,4535.43017578125,1830.9000244140625,92.04000091552734,79.0,150611463.20979166,38.0,0.017006125728580734,0.0168631403802205,0.0,0.0,0.0,0.014898578230678899,0.027741523635152747,-0.18599803995566333,0
2021-09-07,46811.12890625,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,4520.02978515625,1795.9000244140625,92.5199966430664,79.0,133974150.41336119,38.0,-0.1106216071695616,-0.11723249529729855,-0.003395574405981705,-0.0191162813552318,0.005215077387706657,0.050673039107196734,0.04034992503156356,-0.1306837341447501,0
2021-09-08,46091.390625,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,4514.06982421875,1790.699951171875,92.6500015258789,47.0,129910433.67934506,38.0,-0.015375366885328479,-0.015494793572991005,-0.001318566739775151,-0.0028955249019967377,0.0014051544263888882,0.04832331840355234,0.03974843503258923,-0.054606354426955384,0
2021-09-09,46391.421875,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,4493.27978515625,1797.4000244140625,92.4800033569336,45.0,125412870.36132078,38.0,0.006509485739778498,0.006488390533953229,-0.004605608657393345,0.0037415945858505495,-0.0018348425919650913,0.04814358450138298,0.03828740739027701,-0.03225432975048259,0
2021-09-10,44883.91015625,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,4458.580078125,1789.5999755859375,92.58000183105469,46.0,124497447.94992428,38.0,-0.032495484247323514,-0.03303518664446581,-0.007722578759925436,-0.0043396287538539635,0.001081298340086967,0.04784690644403442,0.036826043406739284,-0.04554327261448177,0
2021-09-11,45201.45703125,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,4458.580078125,1789.5999755859375,92.58000183105469,31.0,135482516.8866823,38.0,0.0070748487352050304,0.0070499394103558715,0.0,0.0,0.0,0.04834220124436204,0.03698110442837614,-0.054973079286627646,0
2021-09-12,46063.26953125,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,4458.580078125,1789.5999755859375,92.58000183105469,32.0,134567094.4752858,29.0,0.019066033632592516,0.01888655452823882,0.0,0.0,0.0,0.045793860929649446,0.03753252367309503,-0.06197411729129021,0
2021-09-13,44963.07421875,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,4468.72998046875,1792.0,92.62000274658203,44.0,145552163.4120438,29.0,-0.023884438158555232,-0.024174296052118335,0.0022764876184568905,0.0013410954664752062,0.0004320686404861718,0.043499672614253346,0.03683406056954508,-0.06065741271896119,0
2021-09-14,47092.4921875,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,4443.0498046875,1804.699951171875,92.6500015258789,30.0,153790965.11461234,29.0,0.0473592610325122,0.046272006777909304,-0.00574663850657553,0.007087026323590928,0.0003238909350817831,0.027543697028852763,0.03918659739168966,-0.1286393846949131,0
2021-09-15,48176.34765625,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,4480.7001953125,1792.4000244140625,92.48999786376953,49.0,129989982.41830327,29.0,0.023015462091804384,0.022754601314508963,0.008473996979569742,-0.006815496808666444,-0.0017269688016646745,0.02752014405214888,0.038458546947598087,-0.13724544712642228,0
2021-09-16,47783.359375,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,4473.75,1754.5999755859375,92.86000061035156,53.0,124497447.94992428,29.0,-0.008157286726135138,-0.0081907394359386,-0.0015511404489350067,-0.021089069578919428,0.004000462267574223,0.028086337637524363,0.03839538395834302,-0.08355345660018276,0
2021-09-17,47267.51953125,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,4432.990234375,1749.4000244140625,93.19999694824219,48.0,134567094.4752858,29.0,-0.010795386730801604,-0.010854079709278335,-0.009110872450405094,-0.0029636106487113123,0.003661386341329953,0.024249056670722594,0.0381890449922322,0.017970519363480042,1
2021-09-18,48278.36328125,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,4432.990234375,1749.4000244140625,93.19999694824219,50.0,141890473.7664578,29.0,0.021385589090024082,0.02116012615402399,0.0,0.0,0.0,0.02478794722567062,0.03875924155761728,-0.011741802361807885,0
2021-09-19,47260.21875,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,4432.990234375,1749.4000244140625,93.19999694824219,53.0,146467585.8234403,36.0,-0.021089044077959085,-0.021314594702563614,0.0,0.0,0.0,0.026825277904511554,0.037451747240190625,0.0198842578357723,1
2021-09-20,42843.80078125,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,4357.72998046875,1761.800048828125,93.23999786376953,50.0,150129275.4690263,36.0,-0.09344895316951951,-0.09810793836995628,-0.01697731100841482,0.0070881583634456735,0.00042919438666455534,0.04535364035929809,0.04343707122243447,0.14632458951315974,1
2021-09-21,40693.67578125,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,4354.18994140625,1776.0,93.19999694824219,27.0,113928907.44351819,36.0,-0.050185206746199196,-0.051488267863326775,-0.0008123585165593639,0.00805991076076995,-0.0004290102578701216,0.04101844716335529,0.03530269330750719,0.26591691487687985,1
2021-09-22,43574.5078125,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,4395.64013671875,1776.699951171875,93.45999908447266,21.0,126546633.84005067,36.0,0.07079311406361999,0.06839960199678301,0.009519611195260236,0.000394116650830556,0.0027897225830904038,0.051884708540886025,0.04119314843017789,0.2705008501064179,1
2021-09-23,44895.09765625,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,4448.97998046875,1747.699951171875,93.0999984741211,27.0,155822347.6388684,36.0,0.0303064775724482,0.02985630902322461,0.012134715784494876,-0.01632239590082285,-0.003851921826215521,0.05446443669228763,0.042105652971502504,0.1984823997260976,1
2021-09-24,42839.75,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,4455.47998046875,1749.699951171875,93.33000183105469,33.0,139767923.94274256,36.0,-0.04578111561282838,-0.04686219528987527,0.001461009046688222,0.0011443611923540598,0.002470497966737595,0.05638061750455036,0.04299812445542658,0.25976103166451714,1
2021-09-25,42716.59375,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,4455.47998046875,1749.699951171875,93.33000183105469,28.0,135990412.4848306,36.0,-0.002874812528084303,-0.002878952738409655,0.0,0.0,0.0,0.05466469887876745,0.042910669295004575,0.2868119349111258,1
2021-09-26,43208.5390625,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,4455.47998046875,1749.699951171875,93.33000183105469,27.0,131268523.16244063,28.0,0.011516492054097771,0.011450682044497961,0.0,0.0,0.0,0.055544823524147975,0.04265650774693813,0.26761004452787374,1
2021-09-27,42235.73046875,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,4443.10986328125,1750.0,93.37999725341797,26.0,146378568.99408844,28.0,-0.02251426719942695,-0.022771582829569807,-0.0027763826213396126,0.00017148587557769268,0.0005356843606816319,0.04316921869443621,0.04260818655505381,0.36104640370864893,1
2021-09-28,41034.54296875,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,4352.6298828125,1735.800048828125,93.7699966430664,25.0,143545435.4006545,28.0,-0.02844007873591181,-0.028852332947741827,-0.020364110556098214,-0.00811425781249997,0.0041764767736076625,0.03970415202938361,0.04039228917644943,0.3657044660258131,1
2021-09-29,41564.36328125,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,4359.4599609375,1721.5,94.33999633789062,24.0,122769122.38213871,28.0,0.012911568502261384,0.012828924814572349,0.0015691842194003325,-0.008238304197409896,0.006078700173083096,0.02692593524708849,0.0398626758098487,0.38101712921328623,1
2021-09-30,43790.89453125,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,4307.5400390625,1755.300048828125,94.25,20.0,161488614.82573634,28.0,0.05356827518164842,0.05218276011816411,-0.011909714125195148,0.019634068445033348,-0.0009539574028420983,0.03296985042032621,0.04331532726712249,0.3089827017941891,1
2021-10-01,48116.94140625,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,4357.0400390625,1757.0,94.04000091552734,27.0,132212901.02691859,28.0,0.09878873042688929,0.09420841893127979,0.01149147763018199,0.0009684675694106026,-0.002228106997057333,0.044893150825315725,0.05139914204091236,0.2800886219827232,1
2021-10-02,47711.48828125,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,4357.0400390625,1757.0,94.04000091552734,54.0,177543038.52186212,28.0,-0.008426411013467638,-0.008462113921141138,0.0,0.0,0.0,0.04536102586280396,0.0511733874631,0.27625823215893774,1
2021-10-03,48199.953125,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,4357.0400390625,1757.0,94.04000091552734,49.0,141656679.6716985,33.0,0.010237887379882071,0.010185835179136425,0.0,0.0,0.0,0.04538828195645107,0.05084693173605362,0.27704724168235373,1
2021-10-04,49112.90234375,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,4300.4599609375,1766.199951171875,93.80999755859375,54.0,147411968.39584854,33.0,0.018940873580984396,0.018763728593427256,-0.012985898136748442,0.0052361702742600436,-0.0024458034314588373,0.04201489121798838,0.04274151346303646,0.2629283785932335,1
2021-10-05,51514.8125,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,4345.72021484375,1759.5999755859375,93.9800033569336,59.0,162177735.83152118,33.0,0.048905889117254686,0.047747610534684515,0.010524514660609219,-0.003736822425772557,0.001812235398830131,0.036142013600161005,0.04001323805662635,0.24744688117616653,1
2021-10-06,55361.44921875,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,4363.5498046875,1760.5,94.2699966430664,68.0,129544410.9385932,33.0,0.0746704982911468,0.07201410137731079,0.004102792854185466,0.0005114937636678807,0.0030856913787438156,0.03776282394751015,0.040420274278188964,0.19203591793166663,1
2021-10-07,53805.984375,53805.984375,55338.625,53525.46875,55338.625,36807860413,4399.759765625,1757.9000244140625,94.22000122070312,76.0,139433297.2697835,33.0,-0.02809653406297008,-0.028498794333346032,0.008298280656405366,-0.0014768392990273105,-0.0005303428889742445,0.04554451266621118,0.04203258880995591,0.1561942894944015,1
2021-10-08,53967.84765625,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,4391.33984375,1756.300048828125,94.06999969482422,74.0,118666635.97428384,33.0,0.0030082765538104184,0.0030037607441677503,-0.0019137230947889883,-0.0009101630147998474,-0.0015920348539111284,0.03480738694554452,0.03859322488456308,0.12460044750313926,1
2021-10-09,54968.22265625,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,4391.33984375,1756.300048828125,94.06999969482422,72.0,148333294.9678548,33.0,0.01853649985027972,0.01836679291081593,0.0,0.0,0.0,0.032963297901494326,0.03815399161551968,0.11689289230674116,1
2021-10-10,54771.578125,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,4391.33984375,1756.300048828125,94.06999969482422,71.0,157233292.66592607,36.0,-0.003577422040362044,-0.003583836316874845,0.0,0.0,0.0,0.0341010511706026,0.03858732088414915,0.11245353928717017,1
2021-10-11,57484.7890625,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,4361.18994140625,1754.5999755859375,94.31999969482422,71.0,144377740.43537864,36.0,0.04953684064585273,0.04834896270757248,-0.006865763848056816,-0.0009679856487631033,0.002657595416296843,0.0360125071835538,0.037596026667123854,0.09663487066483478,1
2021-10-12,56041.05859375,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,4350.64990234375,1758.300048828125,94.5199966430664,78.0,132511076.83795026,36.0,-0.025114999851183484,-0.02543576350608531,-0.0024167805585421087,0.002108784505683081,0.002120408703236709,0.03804509391232166,0.037255726820536635,0.07713513062513955,1
2021-10-13,57401.09765625,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,4363.7998046875,1793.699951171875,94.08000183105469,70.0,167122178.99711636,36.0,0.02426861834211813,0.023978814816483514,0.00302251448379387,0.020133026992374514,-0.004655044727448154,0.027737062311395045,0.037139459519297736,0.0188374283184507,1
2021-10-14,57321.5234375,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,4438.259765625,1796.699951171875,93.95999908447266,70.0,135477742.7373074,36.0,-0.001386283921372633,-0.0013872457018979745,0.01706310194558336,0.0016725205339054305,-0.0012755393733678844,0.023917825527036342,0.03666896350943107,0.05758069715032588,1
2021-10-15,61593.94921875,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,4471.3701171875,1767.199951171875,93.94000244140625,71.0,139433297.2697835,36.0,0.07453440740995654,0.0718874583745788,0.007460210377712606,-0.0164189908174478,-0.00021282080950668636,0.03394592677279632,0.03305624457201277,0.010293472541406778,1
2021-10-16,60892.1796875,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,4471.3701171875,1767.199951171875,93.94000244140625,78.0,131522188.20483124,36.0,-0.01139348166745524,-0.011458884632588321,0.0,0.0,0.0,0.035921228620507374,0.033249642388459504,0.016367493311371772,1
2021-10-17,61553.6171875,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,4471.3701171875,1767.199951171875,93.94000244140625,79.0,158222181.29904512,48.0,0.01086243756414218,0.010803865067540788,0.0,0.0,0.0,0.035063072441669056,0.03323873357725382,-0.0038122886512940157,0
